# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	Ku1 (J/m3)
0	2.8194336e-11	4.0017767e-11	0.99999523	0	0	0.36	686666.7
0	3.45608e-11	-2.910383e-11	0.99999535	0	0	0.37	686666.7
0	1.0913936e-11	-2.3646862e-11	0.9999954	0	0	0.38	686666.7
0	3.9108272e-11	0	0.9999955	0	0	0.39	686666.7
0	2.1827873e-11	2.1827873e-11	0.9999956	0	0	0.40000004	686666.7
0	1.72804e-11	-1.8189894e-12	0.9999958	0	0	0.41000003	686666.7
0	2.4556357e-11	-6.91216e-11	0.9999958	0	0	0.42000002	686666.7
0	1.36424205e-11	0	0.999996	0	0	0.43000004	686666.7
0	1.8189894e-11	1.2732926e-11	0.999996	0	0	0.44000003	686666.7
0	2.7284841e-11	3.637979e-12	0.99999607	0	0	0.45000002	686666.7
0	3.274181e-11	3.8198777e-11	0.9999962	0	0	0.46	686666.7
0	2.1827873e-11	3.637979e-12	0.9999962	0	0	0.47	686666.7
0	2.3646862e-11	4.5474735e-11	0.9999963	0	0	0.48	686666.7
0	2.0008883e-11	1.4551915e-11	0.99999636	0	0	0.49	686666.7
0	2.6375346e-11	1.4551915e-11	0.99999636	0	0	0.5	686666.7
0	3.3651304e-11	1.4551915e-11	0.99999636	0	0	0.49	686666.7
0	1.9099389e-11	1.4551915e-11	0.9999963	0	0	0.48	686666.7
0	2.910383e-11	0	0.9999962	0	0	0.47	686666.7
0	2.910383e-11	1.6370905e-11	0.9999962	0	0	0.46	686666.7
0	2.1827873e-11	1.8189894e-11	0.99999607	0	0	0.45000002	686666.7
0	1.1823431e-11	-4.0017767e-11	0.999996	0	0	0.44000003	686666.7
0	2.8194336e-11	-3.637979e-12	0.999996	0	0	0.43000004	686666.7
0	2.5465852e-11	-5.4569682e-11	0.9999958	0	0	0.42000002	686666.7
0	2.5465852e-11	-6.91216e-11	0.9999958	0	0	0.41000003	686666.7
0	2.3646862e-11	-3.637979e-12	0.9999957	0	0	0.40000004	686666.7
0	3.6379788e-11	-4.7293724e-11	0.9999955	0	0	0.39	686666.7
0	2.7284841e-11	-4.7293724e-11	0.9999954	0	0	0.38	686666.7
0	4.092726e-11	-3.6379788e-11	0.99999535	0	0	0.37	686666.7
0	1.72804e-11	2.1827873e-11	0.9999953	0	0	0.36	686666.7
0	2.910383e-11	-7.275958e-12	0.9999952	0	0	0.34999996	686666.7
0	2.0008883e-11	3.637979e-12	0.999995	0	0	0.33999997	686666.7
0	2.7284841e-11	-1.8189894e-11	0.99999493	0	0	0.33	686666.7
0	1.6370905e-11	1.4551915e-11	0.99999475	0	0	0.31999996	686666.7
0	3.7289283e-11	-3.274181e-11	0.99999464	0	0	0.30999997	686666.7
0	2.5465852e-11	2.1827873e-11	0.9999946	0	0	0.29999998	686666.7
0	2.3646862e-11	-6.548362e-11	0.9999944	0	0	0.29	686666.7
0	5.3660187e-11	7.275958e-12	0.9999942	0	0	0.28	686666.7
0	4.1836756e-11	-2.910383e-11	0.99999416	0	0	0.27	686666.7
0	3.45608e-11	0	0.9999939	0	0	0.26	686666.7
0	3.45608e-11	-8.731149e-11	0.99999374	0	0	0.25	686666.7
0	6.82121e-11	-3.637979e-12	0.9999936	0	0	0.24	686666.7
0	6.82121e-11	-3.6379788e-11	0.99999344	0	0	0.23	686666.7
0	5.5479177e-11	5.0931703e-11	0.9999932	0	0	0.22000001	686666.7
0	6.2755134e-11	3.6379788e-11	0.99999297	0	0	0.21000001	686666.7
0	7.366907e-11	-3.6379788e-11	0.9999928	0	0	0.20000002	686666.7
0	7.185008e-11	4.3655746e-11	0.9999926	0	0	0.19	686666.7
0	7.912604e-11	-5.820766e-11	0.9999924	0	0	0.18	686666.7
0	1.0459189e-10	-2.910383e-11	0.999992	0	0	0.16999999	686666.7
0	1.03682396e-10	4.3655746e-11	0.9999918	0	0	0.15999998	686666.7
0	1.0641088e-10	-1.4551915e-11	0.9999915	0	0	0.14999999	686666.7
0	7.185008e-11	1.4551915e-11	0.9999911	0	0	0.14	686666.7
0	1.07320375e-10	7.275958e-12	0.9999909	0	0	0.13	686666.7
0	1.05501385e-10	-1.4551915e-10	0.99999046	0	0	0.12	686666.7
0	1.0822987e-10	-6.548362e-11	0.99999017	0	0	0.11000001	686666.7
0	1.0004442e-10	-2.1827873e-11	0.9999896	0	0	0.10000001	686666.7
0	1.373337e-10	-5.0931703e-11	0.9999893	0	0	0.09	686666.7
0	1.2551027e-10	-2.910383e-11	0.9999888	0	0	0.07999999	686666.7
0	1.373337e-10	-1.09139364e-10	0.9999883	0	0	0.07	686666.7
0	1.882654e-10	-1.4551915e-11	0.9999878	0	0	0.06	686666.7
0	1.3551471e-10	0	0.9999871	0	0	0.050000004	686666.7
0	2.1555024e-10	-2.910383e-11	0.99998647	0	0	0.039999995	686666.7
0	2.2646418e-10	-1.1641532e-10	0.9999859	0	0	0.03	686666.7
0	2.0190782e-10	1.1641532e-10	0.999985	0	0	0.019999998	686666.7
0	2.2100721e-10	0	0.99998415	0	0	0.009999999	686666.7
0	1.6916601e-10	-3.2014214e-10	0.9999831	0	0	0	686666.7
0	2.6921043e-10	-1.1641532e-10	0.99998206	0	0	-0.009999999	686666.7
0	2.2555469e-10	-4.5110937e-10	0.9999808	0	0	-0.019999998	686666.7
0	3.3287506e-10	-3.6379788e-10	0.9999794	0	0	-0.03	686666.7
0	5.329639e-10	-1.7462298e-10	0.9999777	0	0	-0.039999995	686666.7
0	4.5838533e-10	-4.656613e-10	0.9999759	0	0	-0.050000004	686666.7
0	8.058123e-10	-5.820766e-10	0.9999736	0	0	-0.06	686666.7
0	8.440111e-10	-3.4924597e-10	0.9999709	0	0	-0.07	686666.7
0	8.749339e-10	-8.440111e-10	0.99996775	0	0	-0.07999999	686666.7
0	1.1441443e-09	-1.2805685e-09	0.9999637	0	0	-0.09	686666.7
0	1.3587851e-09	-1.1641532e-09	0.99995863	0	0	-0.10000001	686666.7
0	2.1245796e-09	-1.3969839e-09	0.9999518	0	0	-0.11000001	686666.7
0	3.6670826e-09	-2.910383e-09	0.9999424	0	0	-0.12	686666.7
0	6.0481398e-09	-3.5506673e-09	0.9999287	0	0	-0.13	686666.7
0	9.982614e-09	-5.9371814e-09	0.9999071	0	0	-0.14	686666.7
0	6.2411345e-08	-2.910383e-08	0.9998685	0	0	-0.14999999	686666.7
0	1.2907985e-06	-9.988435e-07	0.9997864	0	0	-0.15999998	686666.7
0	0.00011424224	-8.840859e-05	0.99954957	0	0	-0.16999999	686666.7
0	0.0020488403	-0.0015855664	0.99882644	0	0	-0.18	686666.7
0	0.0033675754	-0.002606118	0.9984313	0	0	-0.19	686666.7
0	2.4016117e-08	-2.2639142e-08	-0.9999928	0	0	-0.20000002	686666.7
0	-3.274181e-11	-2.1827873e-11	-0.99999297	0	0	-0.21000001	686666.7
0	-6.91216e-11	7.275958e-12	-0.9999932	0	0	-0.22000001	686666.7
0	-3.45608e-11	8.367351e-11	-0.99999344	0	0	-0.23	686666.7
0	-5.638867e-11	0	-0.9999936	0	0	-0.24	686666.7
0	-2.5465852e-11	0	-0.99999374	0	0	-0.25	686666.7
0	-1.72804e-11	0	-0.9999939	0	0	-0.26	686666.7
0	-2.6375346e-11	5.4569682e-11	-0.99999416	0	0	-0.27	686666.7
0	-3.3651304e-11	-2.1827873e-11	-0.9999942	0	0	-0.28	686666.7
0	-4.274625e-11	2.5465852e-11	-0.9999944	0	0	-0.29	686666.7
0	-5.2750693e-11	0	-0.9999946	0	0	-0.29999998	686666.7
0	-3.6379788e-11	5.0931703e-11	-0.9999946	0	0	-0.30999997	686666.7
0	-2.7284841e-11	4.3655746e-11	-0.99999475	0	0	-0.31999996	686666.7
0	-2.0008883e-11	0	-0.99999493	0	0	-0.33	686666.7
0	-4.274625e-11	1.8189894e-12	-0.99999505	0	0	-0.33999997	686666.7
0	-1.0913936e-11	1.4551915e-11	-0.9999952	0	0	-0.34999996	686666.7
0	-4.456524e-11	-2.0008883e-11	-0.99999523	0	0	-0.36	686666.7
0	-3.5470293e-11	9.094947e-12	-0.99999535	0	0	-0.37	686666.7
0	-6.0936145e-11	9.094947e-12	-0.9999954	0	0	-0.38	686666.7
0	-2.1827873e-11	3.092282e-11	-0.9999955	0	0	-0.39	686666.7
0	-2.910383e-11	1.2732926e-11	-0.9999957	0	0	-0.40000004	686666.7
0	-4.092726e-11	-3.637979e-12	-0.9999958	0	0	-0.41000003	686666.7
0	-3.092282e-11	6.730261e-11	-0.9999958	0	0	-0.42000002	686666.7
0	-9.094947e-12	1.8189894e-12	-0.99999595	0	0	-0.43000004	686666.7
0	-3.274181e-11	-1.4551915e-11	-0.999996	0	0	-0.44000003	686666.7
0	-4.7293724e-11	0	-0.99999607	0	0	-0.45000002	686666.7
0	-4.274625e-11	-5.456968e-12	-0.9999962	0	0	-0.46	686666.7
0	-3.274181e-11	-1.0913936e-11	-0.9999962	0	0	-0.47	686666.7
0	-3.274181e-11	-1.4551915e-11	-0.9999963	0	0	-0.48	686666.7
0	-2.8194336e-11	-4.0017767e-11	-0.99999636	0	0	-0.49	686666.7
0	-2.1827873e-11	1.8189894e-11	-0.99999636	0	0	-0.5	686666.7
0	-2.1827873e-11	7.275958e-12	-0.9999962	0	0	-0.5	672222.25
0	-1.546141e-11	1.4551915e-11	-0.9999962	0	0	-0.49	672222.25
0	-3.5470293e-11	-7.275958e-12	-0.99999607	0	0	-0.48	672222.25
0	-1.0004442e-11	0	-0.999996	0	0	-0.47	672222.25
0	-1.546141e-11	-1.0913936e-11	-0.999996	0	0	-0.46	672222.25
0	-3.274181e-11	3.092282e-11	-0.9999958	0	0	-0.45000002	672222.25
0	-1.4551915e-11	1.0913936e-11	-0.9999958	0	0	-0.44000003	672222.25
0	-3.274181e-11	-7.275958e-12	-0.9999957	0	0	-0.43000004	672222.25
0	-2.0008883e-11	6.184564e-11	-0.9999955	0	0	-0.42000002	672222.25
0	-3.7289283e-11	9.094947e-12	-0.99999547	0	0	-0.41000003	672222.25
0	-3.092282e-11	-7.275958e-12	-0.99999535	0	0	-0.40000004	672222.25
0	-2.7284841e-11	7.275958e-12	-0.9999953	0	0	-0.39	672222.25
0	-2.910383e-11	7.275958e-12	-0.9999952	0	0	-0.38	672222.25
0	-2.7284841e-11	7.2759576e-11	-0.99999505	0	0	-0.37	672222.25
0	-4.274625e-11	-1.0913936e-11	-0.99999493	0	0	-0.36	672222.25
0	-2.5465852e-11	4.0017767e-11	-0.99999475	0	0	-0.34999996	672222.25
0	-3.092282e-11	-7.275958e-12	-0.9999946	0	0	-0.33999997	672222.25
0	-4.820322e-11	1.8189894e-11	-0.9999946	0	0	-0.33	672222.25
0	-5.638867e-11	-1.8189894e-11	-0.9999944	0	0	-0.31999996	672222.25
0	-5.3660187e-11	0	-0.9999942	0	0	-0.30999997	672222.25
0	-5.002221e-11	2.910383e-11	-0.99999416	0	0	-0.29999998	672222.25
0	-5.0931703e-11	-7.275958e-12	-0.9999939	0	0	-0.29	672222.25
0	-4.820322e-11	-7.275958e-12	-0.99999374	0	0	-0.28	672222.25
0	-5.4569682e-11	0	-0.9999936	0	0	-0.27	672222.25
0	-2.910383e-11	7.6397555e-11	-0.99999344	0	0	-0.26	672222.25
0	-5.9117156e-11	5.820766e-11	-0.99999326	0	0	-0.25	672222.25
0	-3.274181e-11	-1.4551915e-11	-0.99999297	0	0	-0.24	672222.25
0	-5.7298166e-11	3.6379788e-11	-0.9999928	0	0	-0.23	672222.25
0	-5.4569682e-11	-4.3655746e-11	-0.9999926	0	0	-0.22000001	672222.25
0	-9.094947e-11	-1.8189894e-11	-0.9999924	0	0	-0.21000001	672222.25
0	-9.458745e-11	-7.275958e-12	-0.999992	0	0	-0.20000002	672222.25
0	-8.8220986e-11	-5.820766e-11	-0.99999183	0	0	-0.19	672222.25
0	-8.0035534e-11	4.3655746e-11	-0.99999154	0	0	-0.18	672222.25
0	-9.3677954e-11	8.0035534e-11	-0.99999124	0	0	-0.16999999	672222.25
0	-1.2460077e-10	1.4551915e-11	-0.9999909	0	0	-0.15999998	672222.25
0	-9.731593e-11	1.0186341e-10	-0.9999906	0	0	-0.14999999	672222.25
0	-1.03682396e-10	4.3655746e-11	-0.99999017	0	0	-0.14	672222.25
0	-9.5496944e-11	4.3655746e-11	-0.99998975	0	0	-0.13	672222.25
0	-1.03682396e-10	8.731149e-11	-0.9999894	0	0	-0.12	672222.25
0	-1.4824764e-10	0	-0.99998885	0	0	-0.11000001	672222.25
0	-1.7462298e-10	1.3096724e-10	-0.9999884	0	0	-0.10000001	672222.25
0	-1.8462742e-10	1.4551915e-11	-0.99998784	0	0	-0.09	672222.25
0	-1.6552804e-10	0	-0.9999872	0	0	-0.07999999	672222.25
0	-2.7739588e-10	1.4551915e-10	-0.9999865	0	0	-0.07	672222.25
0	-1.8280844e-10	5.820766e-11	-0.9999858	0	0	-0.06	672222.25
0	-2.2100721e-10	2.910383e-11	-0.9999851	0	0	-0.050000004	672222.25
0	-1.2278178e-10	5.820766e-11	-0.9999842	0	0	-0.039999995	672222.25
0	-1.7462298e-10	0	-0.9999833	0	0	-0.03	672222.25
0	-2.1827873e-10	3.4924597e-10	-0.9999822	0	0	-0.019999998	672222.25
0	-2.3101165e-10	1.4551915e-10	-0.9999809	0	0	-0.009999999	672222.25
0	-3.2923708e-10	3.2014214e-10	-0.99997956	0	0	0	672222.25
0	-4.5110937e-10	-8.731149e-11	-0.99997795	0	0	0.009999999	672222.25
0	-5.857146e-10	5.2386895e-10	-0.99997616	0	0	0.019999998	672222.25
0	-5.693437e-10	3.783498e-10	-0.9999739	0	0	0.03	672222.25
0	-7.730705e-10	6.1118044e-10	-0.9999713	0	0	0.039999995	672222.25
0	-6.87578e-10	7.566996e-10	-0.9999682	0	0	0.050000004	672222.25
0	-1.035005e-09	6.9849193e-10	-0.9999642	0	0	0.06	672222.25
0	-1.5552359e-09	5.2386895e-10	-0.99995923	0	0	0.07	672222.25
0	-2.3428584e-09	2.2118911e-09	-0.9999527	0	0	0.07999999	672222.25
0	-2.8958311e-09	2.6775524e-09	-0.9999436	0	0	0.09	672222.25
0	-5.116817e-09	3.259629e-09	-0.9999307	0	0	0.10000001	672222.25
0	-1.0590156e-08	7.916242e-09	-0.99991	0	0	0.11000001	672222.25
0	-4.2469765e-08	3.3760443e-08	-0.99987423	0	0	0.12	672222.25
0	-6.398932e-07	4.5099296e-07	-0.9997996	0	0	0.13	672222.25
0	-6.678962e-05	4.7250884e-05	-0.999593	0	0	0.14	672222.25
0	-0.0017394817	0.0012306552	-0.998914	0	0	0.14999999	672222.25
0	-0.0026982876	0.0019089994	-0.99860644	0	0	0.15999998	672222.25
0	-2.939123e-08	2.7364877e-08	0.99999124	0	0	0.16999999	672222.25
0	2.910383e-11	4.3655746e-11	0.9999916	0	0	0.18	672222.25
0	1.0004442e-10	0	0.99999183	0	0	0.19	672222.25
0	9.822543e-11	-1.0186341e-10	0.999992	0	0	0.20000002	672222.25
0	7.8216544e-11	3.6379788e-11	0.9999924	0	0	0.21000001	672222.25
0	4.5474735e-11	7.275958e-12	0.9999926	0	0	0.22000001	672222.25
0	8.185452e-11	2.910383e-11	0.9999928	0	0	0.23	672222.25
0	4.9112714e-11	-3.637979e-12	0.99999297	0	0	0.24	672222.25
0	3.0013325e-11	-2.910383e-11	0.99999326	0	0	0.25	672222.25
0	3.3651304e-11	-3.6379788e-11	0.99999344	0	0	0.26	672222.25
0	6.548362e-11	-2.1827873e-11	0.9999936	0	0	0.27	672222.25
0	5.3660187e-11	-4.0017767e-11	0.99999374	0	0	0.28	672222.25
0	5.002221e-11	-7.275958e-12	0.9999939	0	0	0.29	672222.25
0	3.9108272e-11	1.4551915e-11	0.99999416	0	0	0.29999998	672222.25
0	6.184564e-11	-7.275958e-12	0.9999942	0	0	0.30999997	672222.25
0	3.6379788e-11	3.637979e-12	0.9999944	0	0	0.31999996	672222.25
0	3.7289283e-11	-6.548362e-11	0.9999946	0	0	0.33	672222.25
0	4.1836756e-11	-6.91216e-11	0.99999464	0	0	0.33999997	672222.25
0	1.8189894e-11	-5.4569682e-11	0.9999949	0	0	0.34999996	672222.25
0	3.9108272e-11	-5.638867e-11	0.999995	0	0	0.36	672222.25
0	-1.8189894e-12	-1.6370905e-11	0.99999505	0	0	0.37	672222.25
0	3.3651304e-11	3.6379788e-11	0.9999952	0	0	0.38	672222.25
0	3.45608e-11	-1.8189894e-12	0.9999953	0	0	0.39	672222.25
0	4.274625e-11	-4.0017767e-11	0.99999535	0	0	0.40000004	672222.25
0	3.7289283e-11	3.45608e-11	0.9999954	0	0	0.41000003	672222.25
0	1.9099389e-11	-2.3646862e-11	0.9999955	0	0	0.42000002	672222.25
0	-7.275958e-12	2.0008883e-11	0.9999956	0	0	0.43000004	672222.25
0	2.0008883e-11	-1.8189894e-11	0.9999958	0	0	0.44000003	672222.25
0	3.0013325e-11	7.275958e-12	0.9999958	0	0	0.45000002	672222.25
0	2.0918378e-11	3.637979e-12	0.999996	0	0	0.46	672222.25
0	9.094947e-12	-4.1836756e-11	0.999996	0	0	0.47	672222.25
0	4.3655746e-11	-9.094947e-12	0.99999607	0	0	0.48	672222.25
0	3.3651304e-11	1.4551915e-11	0.9999962	0	0	0.49	672222.25
0	1.2732926e-11	7.275958e-12	0.9999962	0	0	0.5	672222.25
0	3.7289283e-11	-1.8189894e-12	0.9999962	0	0	0.49	672222.25
0	2.0918378e-11	-4.7293724e-11	0.99999607	0	0	0.48	672222.25
0	-7.275958e-12	-5.638867e-11	0.999996	0	0	0.47	672222.25
0	2.3646862e-11	-7.6397555e-11	0.999996	0	0	0.46	672222.25
0	3.092282e-11	0	0.9999958	0	0	0.45000002	672222.25
0	2.5465852e-11	-9.094947e-12	0.9999958	0	0	0.44000003	672222.25
0	5.002221e-11	-9.094947e-12	0.9999956	0	0	0.43000004	672222.25
0	2.3646862e-11	-5.456968e-12	0.9999955	0	0	0.42000002	672222.25
0	2.3646862e-11	-5.2750693e-11	0.99999547	0	0	0.41000003	672222.25
0	1.9099389e-11	5.456968e-12	0.99999535	0	0	0.40000004	672222.25
0	1.9099389e-11	9.094947e-12	0.9999953	0	0	0.39	672222.25
0	2.8194336e-11	-9.094947e-12	0.9999952	0	0	0.38	672222.25
0	1.9099389e-11	-1.6370905e-11	0.999995	0	0	0.37	672222.25
0	2.5465852e-11	0	0.99999493	0	0	0.36	672222.25
0	2.3646862e-11	-1.0913936e-11	0.99999475	0	0	0.34999996	672222.25
0	3.092282e-11	-2.1827873e-11	0.99999464	0	0	0.33999997	672222.25
0	1.36424205e-11	-6.548362e-11	0.9999946	0	0	0.33	672222.25
0	2.0918378e-11	1.4551915e-11	0.9999944	0	0	0.31999996	672222.25
0	5.2750693e-11	1.4551915e-11	0.9999942	0	0	0.30999997	672222.25
0	2.7284841e-11	2.910383e-11	0.99999416	0	0	0.29999998	672222.25
0	4.456524e-11	-1.1641532e-10	0.9999939	0	0	0.29	672222.25
0	2.3646862e-11	1.4551915e-11	0.99999374	0	0	0.28	672222.25
0	6.730261e-11	-2.1827873e-11	0.9999936	0	0	0.27	672222.25
0	4.9112714e-11	-1.4551915e-11	0.99999344	0	0	0.26	672222.25
0	2.3646862e-11	-3.637979e-12	0.99999326	0	0	0.25	672222.25
0	3.9108272e-11	-7.2759576e-11	0.99999297	0	0	0.24	672222.25
0	6.2755134e-11	7.275958e-12	0.9999928	0	0	0.23	672222.25
0	3.274181e-11	2.910383e-11	0.9999926	0	0	0.22000001	672222.25
0	9.094947e-11	-1.0913936e-11	0.9999924	0	0	0.21000001	672222.25
0	1.1186785e-10	6.548362e-11	0.9999921	0	0	0.20000002	672222.25
0	1.1004886e-10	1.4551915e-11	0.9999918	0	0	0.19	672222.25
0	9.458745e-11	-1.4551915e-10	0.9999916	0	0	0.18	672222.25
0	9.276846e-11	0	0.9999912	0	0	0.16999999	672222.25
0	1.373337e-10	-1.4551915e-11	0.9999909	0	0	0.15999998	672222.25
0	1.2823875e-10	-1.3096724e-10	0.9999906	0	0	0.14999999	672222.25
0	1.537046e-10	0	0.99999017	0	0	0.14	672222.25
0	1.1277734e-10	-7.2759576e-11	0.99998975	0	0	0.13	672222.25
0	1.4551915e-10	-7.275958e-12	0.99998933	0	0	0.12	672222.25
0	1.8098945e-10	-1.1641532e-10	0.99998885	0	0	0.11000001	672222.25
0	1.6552804e-10	-2.2555469e-10	0.9999884	0	0	0.10000001	672222.25
0	1.4733814e-10	-8.731149e-11	0.9999878	0	0	0.09	672222.25
0	1.6098056e-10	-2.910383e-11	0.9999872	0	0	0.07999999	672222.25
0	2.6284397e-10	-2.6193447e-10	0.9999865	0	0	0.07	672222.25
0	1.2732926e-10	-1.7462298e-10	0.99998593	0	0	0.06	672222.25
0	2.401066e-10	-2.3283064e-10	0.9999851	0	0	0.050000004	672222.25
0	1.5643309e-10	-1.4551915e-10	0.9999842	0	0	0.039999995	672222.25
0	2.228262e-10	0	0.99998325	0	0	0.03	672222.25
0	2.1100277e-10	-2.3283064e-10	0.9999822	0	0	0.019999998	672222.25
0	2.7830538e-10	-1.1641532e-10	0.9999809	0	0	0.009999999	672222.25
0	2.8558134e-10	-2.6193447e-10	0.99997956	0	0	0	672222.25
0	4.820322e-10	-8.731149e-11	0.99997795	0	0	-0.009999999	672222.25
0	5.511538e-10	-4.0745363e-10	0.99997616	0	0	-0.019999998	672222.25
0	6.5847416e-10	-2.910383e-10	0.9999739	0	0	-0.03	672222.25
0	8.4764906e-10	-5.820766e-10	0.9999713	0	0	-0.039999995	672222.25
0	7.566996e-10	-5.820766e-10	0.9999682	0	0	-0.050000004	672222.25
0	9.949872e-10	-4.656613e-10	0.9999642	0	0	-0.06	672222.25
0	1.4879333e-09	-4.656613e-10	0.99995923	0	0	-0.07	672222.25
0	2.566594e-09	-1.9790605e-09	0.9999527	0	0	-0.07999999	672222.25
0	3.2141543e-09	-2.2118911e-09	0.9999436	0	0	-0.09	672222.25
0	4.8476068e-09	-4.1909516e-09	0.99993056	0	0	-0.10000001	672222.25
0	9.984433e-09	-8.8475645e-09	0.99991	0	0	-0.11000001	672222.25
0	3.750756e-08	-2.8871e-08	0.99987423	0	0	-0.12	672222.25
0	5.7411125e-07	-4.2805914e-07	0.9997996	0	0	-0.13	672222.25
0	6.279959e-05	-4.683342e-05	0.999593	0	0	-0.14	672222.25
0	0.0017021606	-0.0012694998	0.99890816	0	0	-0.14999999	672222.25
0	0.0025011133	-0.0018653744	0.99863994	0	0	-0.15999998	672222.25
0	2.6756425e-08	-2.5233021e-08	-0.9999911	0	0	-0.16999999	672222.25
0	-6.184564e-11	1.4551915e-11	-0.9999916	0	0	-0.18	672222.25
0	-1.1004886e-10	0	-0.9999918	0	0	-0.19	672222.25
0	-6.4574124e-11	-7.275958e-12	-0.999992	0	0	-0.20000002	672222.25
0	-7.4578566e-11	7.6397555e-11	-0.9999924	0	0	-0.21000001	672222.25
0	-3.6379788e-11	-5.820766e-11	-0.9999926	0	0	-0.22000001	672222.25
0	-7.912604e-11	1.0186341e-10	-0.9999928	0	0	-0.23	672222.25
0	-5.638867e-11	1.0913936e-11	-0.99999297	0	0	-0.24	672222.25
0	-5.2750693e-11	1.4188117e-10	-0.99999326	0	0	-0.25	672222.25
0	-3.092282e-11	2.910383e-11	-0.99999344	0	0	-0.26	672222.25
0	-7.4578566e-11	1.4551915e-11	-0.9999936	0	0	-0.27	672222.25
0	-4.0017767e-11	6.548362e-11	-0.99999374	0	0	-0.28	672222.25
0	-4.1836756e-11	1.4551915e-11	-0.99999404	0	0	-0.29	672222.25
0	-4.3655746e-11	2.910383e-11	-0.99999416	0	0	-0.29999998	672222.25
0	-5.1841198e-11	5.820766e-11	-0.9999942	0	0	-0.30999997	672222.25
0	-4.638423e-11	-2.1827873e-11	-0.9999944	0	0	-0.31999996	672222.25
0	-3.1832315e-11	2.1827873e-11	-0.9999946	0	0	-0.33	672222.25
0	-1.1823431e-11	8.0035534e-11	-0.99999464	0	0	-0.33999997	672222.25
0	-2.2737368e-11	-3.637979e-12	-0.99999475	0	0	-0.34999996	672222.25
0	-1.1823431e-11	-1.8189894e-12	-0.999995	0	0	-0.36	672222.25
0	-4.638423e-11	1.6370905e-11	-0.99999505	0	0	-0.37	672222.25
0	-2.7284841e-11	1.4551915e-11	-0.9999952	0	0	-0.38	672222.25
0	-3.274181e-11	-5.0931703e-11	-0.9999953	0	0	-0.39	672222.25
0	-3.1832315e-11	7.275958e-12	-0.99999535	0	0	-0.40000004	672222.25
0	-2.6375346e-11	2.5465852e-11	-0.9999954	0	0	-0.41000003	672222.25
0	-2.0008883e-11	-3.637979e-12	-0.9999955	0	0	-0.42000002	672222.25
0	-1.8189894e-12	-2.1827873e-11	-0.9999957	0	0	-0.43000004	672222.25
0	-1.2732926e-11	-1.4551915e-11	-0.9999958	0	0	-0.44000003	672222.25
0	-3.0013325e-11	4.7293724e-11	-0.9999958	0	0	-0.45000002	672222.25
0	-1.0004442e-11	2.0008883e-11	-0.99999595	0	0	-0.46	672222.25
0	4.5474735e-12	-1.8189894e-11	-0.999996	0	0	-0.47	672222.25
0	-3.5470293e-11	-2.3646862e-11	-0.9999961	0	0	-0.48	672222.25
0	-3.6379788e-11	1.0913936e-11	-0.9999962	0	0	-0.49	672222.25
0	-2.0918378e-11	7.275958e-12	-0.9999962	0	0	-0.5	672222.25
0	-2.1827873e-11	1.2732926e-11	-0.999996	0	0	-0.5	657777.75
0	-1.36424205e-11	0	-0.99999595	0	0	-0.49	657777.75
0	-3.9108272e-11	3.637979e-12	-0.9999958	0	0	-0.48	657777.75
0	-3.637979e-12	3.637979e-12	-0.9999958	0	0	-0.47	657777.75
0	-2.910383e-11	5.456968e-12	-0.9999957	0	0	-0.46	657777.75
0	-4.3655746e-11	-1.2732926e-11	-0.9999955	0	0	-0.45000002	657777.75
0	-3.8198777e-11	1.0913936e-11	-0.9999955	0	0	-0.44000003	657777.75
0	-2.5465852e-11	4.0017767e-11	-0.99999535	0	0	-0.43000004	657777.75
0	-3.7289283e-11	-7.275958e-12	-0.9999953	0	0	-0.42000002	657777.75
0	-4.092726e-11	6.548362e-11	-0.9999952	0	0	-0.41000003	657777.75
0	-1.8189894e-11	5.4569682e-11	-0.999995	0	0	-0.40000004	657777.75
0	-2.1827873e-11	-5.456968e-12	-0.99999505	0	0	-0.39	657777.75
0	-2.6375346e-11	2.0008883e-11	-0.9999949	0	0	-0.38	657777.75
0	-3.0013325e-11	1.4551915e-11	-0.99999464	0	0	-0.37	657777.75
0	-5.0931703e-11	-3.274181e-11	-0.9999946	0	0	-0.36	657777.75
0	-4.5474735e-11	1.0913936e-11	-0.9999944	0	0	-0.34999996	657777.75
0	-3.6379788e-11	5.0931703e-11	-0.9999943	0	0	-0.33999997	657777.75
0	-5.3660187e-11	7.275958e-12	-0.9999942	0	0	-0.33	657777.75
0	-1.6370905e-11	-2.5465852e-11	-0.9999939	0	0	-0.31999996	657777.75
0	-3.1832315e-11	4.3655746e-11	-0.99999374	0	0	-0.30999997	657777.75
0	-4.9112714e-11	-1.4551915e-11	-0.9999936	0	0	-0.29999998	657777.75
0	-6.4574124e-11	4.3655746e-11	-0.99999344	0	0	-0.29	657777.75
0	-5.002221e-11	7.275958e-12	-0.99999326	0	0	-0.28	657777.75
0	-3.1832315e-11	2.910383e-11	-0.99999297	0	0	-0.27	657777.75
0	-4.9112714e-11	-2.1827873e-11	-0.9999928	0	0	-0.26	657777.75
0	-3.45608e-11	-2.910383e-11	-0.9999926	0	0	-0.25	657777.75
0	-6.548362e-11	3.637979e-12	-0.99999243	0	0	-0.24	657777.75
0	-9.458745e-11	8.731149e-11	-0.9999921	0	0	-0.23	657777.75
